"","Tranche2CDSValue_0.0005","Tranche2CDSValue_0.0008","Tranche2CDSValue_0.0012","Tranche2CDSValue_0.0016","Tranche2CDSValue_0.0028","Date"
"1889",257785.054705713,-1079983.1913649,-2863674.18612572,-4647365.18088653,-9998438.16516898,2012-10-04
"1890",232758.339872274,-1105711.86750394,-2890338.81067223,-4674965.75384053,-10028846.5833454,2012-10-05
"1891",206569.486223931,-1134515.50494277,-2922628.82649838,-4710742.14805399,-10075082.1127208,2012-10-09
"1892",184563.561107836,-1157536.01542316,-2947002.11746449,-4736468.21950582,-10104866.5256298,2012-10-10
"1893",150373.153576493,-1191673.29089321,-2981068.55018614,-4770463.80947908,-10138649.5873579,2012-10-11
"1894",75918.4498802205,-1294999.81443745,-3122890.83352767,-4950781.8526179,-10434454.9098886,2012-10-12
"1895",18435.924002239,-1354852.5492803,-3185903.84699035,-5016955.1447004,-10510109.0378306,2012-10-15
"1896",-36666.222207432,-1407883.85257925,-3236174.02640834,-5064464.20023743,-10549334.7217247,2012-10-16
"1897",-111578.076246115,-1481982.07670913,-3309187.41065982,-5136392.74461051,-10618008.7464626,2012-10-17
"1898",-185821.38304672,-1556146.36501161,-3383246.34096481,-5210346.316918,-10691646.2447776,2012-10-18
"1899",-232284.222590009,-1573729.33793302,-3362322.82505704,-5150916.31218106,-10516696.7735531,2012-10-19
"1900",-300618.652761034,-1640010.31826346,-3425865.87226669,-5211721.42626993,-10569288.0882796,2012-10-22
"1901",-377646.010382698,-1715948.60136637,-3500352.05601128,-5284755.51065618,-10637965.8745909,2012-10-23
"1902",-449134.019830233,-1787361.22077388,-3571664.15536541,-5355967.08995694,-10708875.8937315,2012-10-24
"1903",-537203.775805173,-1876496.2404637,-3662219.52667508,-5447942.81288645,-10805112.6715206,2012-10-25
"1904",-627721.097646137,-1966452.76640489,-3751428.32474988,-5536403.88309488,-10891330.5581299,2012-10-26
"1905",-727572.227410953,-2064751.32353178,-3847656.78502621,-5630562.24652064,-10979278.6310039,2012-10-29
"1906",-839263.253765685,-2176508.80511967,-3959502.87359166,-5742496.94206364,-11091479.1474796,2012-10-30
"1907",-943541.358629586,-2285871.12777574,-4075644.15330395,-5865417.17883216,-11234736.2554168,2012-10-31
"1908",-1020157.24633878,-2367387.94326474,-4163695.53916603,-5960003.13506732,-11348925.9227712,2012-11-01
"1909",-1070094.16673331,-2417829.36937694,-4214809.63956844,-6011789.90975995,-11402730.7203345,2012-11-02
"1910",-1101857.99675997,-2450339.5707304,-4248315.00269096,-6046290.43465153,-11440216.7305332,2012-11-05
"1911",-1105785.75110798,-2454035.09783483,-4251700.89347063,-6049366.68910643,-11442364.0760138,2012-11-06
"1912",-1098946.39662736,-2443517.47718895,-4236278.91793773,-6029040.35868652,-11407324.6809329,2012-11-07
"1913",-1094364.90550814,-2436622.50194806,-4226299.2972013,-6015976.09245454,-11385006.4782142,2012-11-08
"1914",-1076403.35969517,-2417879.43564101,-4206514.20356879,-5995148.97149657,-11361053.2752799,2012-11-09
"1915",-1030104.54220611,-2375539.07667292,-4169451.78929532,-5963364.50191772,-11345102.6397849,2012-11-13
"1916",-968484.925227216,-2316124.64469619,-4112977.60398815,-5909830.56328012,-11300389.441156,2012-11-14
"1917",-911755.996233221,-2259922.44087263,-4057477.70039184,-5855032.95991104,-11247698.7384687,2012-11-15
"1918",-843046.362589758,-2188686.44067614,-3982873.21145797,-5777059.98223981,-11159620.2945853,2012-11-16
"1919",-816772.934917195,-2189267.2121848,-4019259.58187494,-5849251.95156508,-11339229.0606355,2012-11-19
"1920",-794048.18959758,-2180976.8566122,-4030215.07929836,-5879453.30198453,-11427167.970043,2012-11-20
"1921",-775751.200437965,-2177500.46180854,-4046499.4769693,-5915498.49213006,-11522495.5376123,2012-11-21
"1922",-735498.010643367,-2135675.43935287,-4002578.6776322,-5869481.91591154,-11470191.6307495,2012-11-22
"1923",-753620.953236061,-2185285.38164435,-4094171.28618874,-6003057.19073314,-11729714.9043663,2012-11-23
"1924",-706943.195994602,-2112879.17441129,-3987460.47896686,-5862041.78352244,-11485785.6971892,2012-11-26
"1925",-681663.034308791,-2068764.78987413,-3918233.79729458,-5767702.80471503,-11316109.8269764,2012-11-27
"1926",-664451.650682893,-2034968.13048216,-3862323.43688119,-5689678.74328022,-11171744.6624773,2012-11-28
"1927",-673553.287465347,-2044660.75980894,-3872804.05626707,-5700947.3527252,-11185377.2420996,2012-11-29
"1928",-647929.381220484,-1990958.81046567,-3781664.71612591,-5572370.62178615,-10944488.3387669,2012-11-30
"1929",-661065.857446577,-2012692.95018332,-3814862.40716563,-5617031.86414795,-11023540.2350949,2012-12-03
"1930",-690132.436464932,-2041933.51143053,-3844334.944718,-5646736.37800547,-11053940.6778679,2012-12-04
"1931",-721539.29497618,-2073944.65676817,-3877151.80582416,-5680358.95488016,-11089980.4020481,2012-12-05
"1932",-743228.159665827,-2094688.3372995,-3896635.24081106,-5698582.14432262,-11104422.8548573,2012-12-06
"1933",-755595.773881372,-2104398.98935266,-3902803.27664771,-5701207.56394276,-11096420.4258279,2012-12-07
"1934",-769413.138383335,-2115124.07162453,-3909405.31594613,-5703686.56026772,-11086530.2932325,2012-12-10
"1935",-740453.175171016,-2088273.66679886,-3885367.65563599,-5682461.64447312,-11073743.6109845,2012-12-11
"1936",-739076.013848253,-2111779.07883235,-3942049.83214448,-5772320.5854566,-11263132.845393,2012-12-12
"1937",-713088.257101628,-2099617.72416625,-3948323.68025242,-5797029.63633859,-11343147.5045971,2012-12-13
"1938",-690858.676983449,-2100932.34244539,-3981030.56306132,-5861128.78367724,-11501423.445525,2012-12-14
"1939",-610580.602899933,-2024997.22345478,-3910886.05086125,-5796774.87826772,-11454441.3604871,2012-12-17
"1940",-543576.693045628,-1955684.73234834,-3838495.45141863,-5721306.17048891,-11369738.3276998,2012-12-18
"1941",-420699.213589563,-1806344.03808109,-3653870.47073646,-5501396.90339183,-11043976.2013579,2012-12-19
"1942",-316841.424041576,-1699250.82858027,-3542463.3679652,-5385675.90735012,-10915313.5255049,2012-12-20
"1943",-191062.688558882,-1557382.62522622,-3379142.54078266,-5200902.45633911,-10666182.2030084,2012-12-21
"1944",-101554.238461225,-1457705.04669498,-3265906.12433998,-5074107.20198499,-10498710.43492,2012-12-24
"1945",-27165.9339804144,-1384018.99263669,-3193156.4041784,-5002293.81572011,-10429706.0503452,2012-12-27
"1946",10616.489777712,-1351040.18774749,-3166582.42444776,-4982124.66114804,-10428751.3712489,2012-12-28
"1947",55346.9199071769,-1298377.80811524,-3103344.11214513,-4908310.41617502,-10323209.3282647,2012-12-31
"1948",59259.4175935416,-1287274.29556324,-3082652.57977229,-4878030.86398133,-10264165.7166085,2013-01-02
"1949",31260.7542013832,-1314566.45259048,-3109002.72831296,-4903439.00403544,-10286747.8312029,2013-01-03
"1950",-1998.23891467717,-1346664.48356985,-3139552.80977676,-4932441.13598366,-10311106.1146044,2013-01-04
"1951",-31985.1536633357,-1373857.45038772,-3163020.5126869,-4952183.57498608,-10319672.7618836,2013-01-07
"1952",-80000.9737781124,-1419772.93664577,-3206135.55380266,-4992498.17095954,-10351586.0224302,2013-01-08
"1953",-94402.554661687,-1432027.64285511,-3215527.76044634,-4999027.87803757,-10349528.2308113,2013-01-09
"1954",-94130.7365172344,-1431813.53810639,-3215390.60689194,-4998967.67567749,-10349698.8820341,2013-01-10
"1955",-102741.787420551,-1441157.9963922,-3225712.94168772,-5010267.88698325,-10363932.7228698,2013-01-11
"1956",-112521.230064972,-1449507.18994635,-3232155.13645484,-5014803.08296334,-10362746.9224888,2013-01-14
"1957",-150202.091671436,-1487719.92881241,-3271077.04500038,-5054434.16118834,-10404505.5097522,2013-01-15
"1958",-197565.049424806,-1535812.6331882,-3320142.74487272,-5104472.85655724,-10457463.1916108,2013-01-16
"1959",-243000.484746833,-1581646.76105171,-3366508.46279153,-5151370.16453136,-10505955.2697509,2013-01-17
"1960",-285184.082189343,-1623907.10428375,-3408871.13374296,-5193835.16320217,-10548727.2515798,2013-01-18
"1961",-328142.482955337,-1666928.96372789,-3451977.60475797,-5237026.24578805,-10592172.1688783,2013-01-21
"1962",-342309.728899845,-1679845.97183574,-3463227.62908359,-5246609.28633145,-10596754.258075,2013-01-22
"1963",-366687.766875826,-1706127.77994415,-3492047.79736857,-5277967.814793,-10635727.8670663,2013-01-23
"1964",-422853.890678019,-1778640.31380501,-3586355.54464099,-5394070.77547697,-10817216.4679849,2013-01-24
"1965",-480546.301639204,-1849176.54370158,-3674016.86645141,-5498857.18920124,-10973378.1574507,2013-01-25
"1966",-534320.9257431,-1921669.94818035,-3771468.64476335,-5621267.34134636,-11170663.4310954,2013-01-28
"1967",-546848.92482878,-1935474.95715189,-3786976.33358271,-5638477.71001353,-11192981.839306,2013-01-29
"1968",-546957.198724306,-1936133.34500454,-3788368.20671152,-5640603.0684185,-11197307.6535394,2013-01-30
"1969",-522427.603430212,-1897790.37588466,-3731607.40582393,-5565424.4357632,-11066875.525581,2013-01-31
"1970",-490563.723632807,-1865153.65654233,-3697940.23375503,-5530726.81096774,-11029086.5426058,2013-02-01
"1971",-440478.996235457,-1797416.32292321,-3606666.09184021,-5415915.86075722,-10843665.1675082,2013-02-04
"1972",-434118.454253261,-1790354.26627619,-3598668.68230676,-5406983.09833734,-10831926.3464291,2013-02-05
"1973",-424684.367476968,-1777671.38969254,-3581654.08597996,-5385636.78226739,-10797584.8711297,2013-02-06
"1974",-416203.172455075,-1767029.05066129,-3568130.2216029,-5369231.39254451,-10772534.9053693,2013-02-07
"1975",-400955.473299863,-1739794.34266246,-3524912.83514593,-5310031.3276294,-10665386.8050798,2013-02-08
"1976",-418331.046272024,-1756792.08466856,-3541406.8025306,-5326021.52039265,-10679865.6739788,2013-02-11
"1977",-446814.380852789,-1785912.73238664,-3571377.20109843,-5356841.66981023,-10713235.0759456,2013-02-12
"1978",-499248.690765998,-1839634.18941351,-3626814.85427685,-5413995.5191402,-10775537.5137302,2013-02-13
"1979",-620304.634829524,-1991723.35702237,-3820281.6532795,-5648839.94953663,-11134514.838308,2013-02-14
"1980",-724501.949731299,-2098628.20480781,-3930796.54490984,-5762964.88501186,-11259469.9053179,2013-02-15
"1981",-855472.618101086,-2230224.84724895,-4063227.81944611,-5896230.79164327,-11395239.7082347,2013-02-19
"1982",-1000308.49937925,-2376314.21457089,-4210988.50149308,-6045662.78841527,-11549685.6491818,2013-02-20
"1983",-1207306.39729299,-2617788.37036514,-4498431.00112802,-6379073.63189089,-12021001.5241795,2013-02-21
"1984",-1323468.37250958,-2705555.52165282,-4548338.38717714,-6391121.25270145,-11919469.8492744,2013-02-22
"1985",-1464290.15620303,-2843476.62199382,-4682391.90971488,-6521307.19743594,-12038053.0605991,2013-02-25
"1986",-1583644.58371665,-2962405.45339452,-4800753.27963167,-6639101.10586883,-12154144.5845803,2013-02-26
"1987",-1680406.21211879,-3057353.68269297,-4893283.64345854,-6729213.60422411,-12237003.4865208,2013-02-27
"1988",-1702172.50465545,-3048510.6278031,-4843628.12533331,-6638745.62286351,-12024098.1154541,2013-02-28
"1989",-1745827.8387613,-3090019.90118735,-4882275.98442208,-6674532.06765682,-12051300.317361,2013-03-01
"1990",-1786628.22551471,-3130523.52520446,-4922383.92479081,-6714244.32437715,-12089825.5231362,2013-03-04
"1991",-1793681.02958393,-3137528.62276413,-4929325.41367107,-6721122.20457801,-12096512.5772988,2013-03-05
"1992",-1788043.77536322,-3132566.90874864,-4925264.41992919,-6717961.93110976,-12096054.4646514,2013-03-06
"1993",-1771109.09484879,-3111404.77636998,-4898465.68506489,-6685526.59375981,-12046709.3198445,2013-03-07
"1994",-1750655.47905791,-3096428.54892154,-4890792.64207304,-6685156.73522455,-12068249.0146791,2013-03-08
"1995",-1715266.73235222,-3061698.97811519,-4856941.97246582,-6652184.96681645,-12037913.9498683,2013-03-11
"1996",-1679319.07621399,-3025778.48129615,-4821057.68807237,-6616336.89484859,-12002174.5151772,2013-03-12
"1997",-1645701.16006104,-2992117.27977585,-4787338.77272893,-6582560.26568201,-11968224.7445413,2013-03-13
"1998",-1658594.02288992,-3032437.72186169,-4864229.32049071,-6696020.91911973,-12191395.7150068,2013-03-14
"1999",-1623566.92073512,-2994009.32987992,-4821265.87540633,-6648522.42093273,-12130292.0575119,2013-03-15
"2000",-1581334.34800613,-2951310.02603786,-4777944.26341349,-6604578.50078913,-12084481.212916,2013-03-18
"2001",-1547079.61077637,-2917581.3878843,-4744917.09069488,-6572252.79350546,-12054259.9019372,2013-03-19
"2002",-1502734.56209592,-2876967.42055573,-4709277.89850214,-6541588.37644855,-12038519.8102878,2013-03-20
"2003",-1442088.74268142,-2819667.10646247,-4656438.25817053,-6493209.4098786,-12003522.8650028,2013-03-21
"2004",-1372795.11142578,-2750818.57897648,-4588183.20237741,-6425547.82577834,-11937641.6959811,2013-03-22
"2005",-1304336.59800557,-2682532.02962208,-4520125.93844409,-6357719.8472661,-11870501.5737321,2013-03-25
"2006",-1224143.41873052,-2602691.41113636,-4440755.40101081,-6278819.39088527,-11793011.3605086,2013-03-26
"2007",-1158828.35755256,-2534083.92144335,-4367758.00663106,-6201432.09181877,-11702454.3473819,2013-03-27
"2008",-1061142.7428384,-2408402.98960896,-4204749.98530304,-6001096.98099712,-11390137.9680794,2013-03-28
"2009",-1053184.54744657,-2417448.07510274,-4236466.11197764,-6055484.14885254,-11512538.2594772,2013-04-01
"2010",-1053444.04136437,-2437586.38003648,-4283109.49826595,-6128632.61649543,-11665201.9711839,2013-04-02
"2011",-1073551.1584284,-2476544.35132092,-4347201.94184427,-6217859.53236763,-11829832.3039377,2013-04-03
"2012",-1090629.9452628,-2513462.93992632,-4410573.59947768,-6307684.25902904,-11999016.2376831,2013-04-04
"2013",-1123497.71185322,-2564721.54193022,-4486353.31536623,-6407985.08880223,-12172880.4091102,2013-04-05
"2014",-1117884.63456882,-2559108.46464582,-4480740.23808182,-6402372.01151783,-12167267.3318258,2013-04-08
"2015",-1125532.08113355,-2566755.91121055,-4488387.68464655,-6410019.45808255,-12174914.7783906,2013-04-09
"2016",-1123429.58533895,-2564653.41541596,-4486285.18885196,-6407916.96228796,-12172812.282596,2013-04-10
"2017",-1117912.74777606,-2558697.75222362,-4479744.42482036,-6400791.09741711,-12163931.1152074,2013-04-11
"2018",-1119420.26070064,-2568978.05215765,-4501721.77410033,-6434465.49604302,-12232696.6618711,2013-04-12
"2019",-1113664.64126659,-2564863.92231803,-4499796.29705329,-6434728.67178856,-12239525.7959943,2013-04-15
"2020",-1096276.9882838,-2548383.86009432,-4484526.35584168,-6420668.85158905,-12229096.3388311,2013-04-16
"2021",-1090325.86643283,-2542789.17388691,-4479406.91715903,-6416024.66043114,-12225877.8902475,2013-04-17
"2022",-1077210.39067601,-2529002.38436195,-4464725.04260987,-6400447.70085779,-12207615.6756015,2013-04-18
"2023",-1042524.17808452,-2486943.1351693,-4412835.07794899,-6338727.02072869,-12116402.8490678,2013-04-19
"2024",-1015176.84024558,-2463490.04624128,-4394574.3209022,-6325658.59556313,-12118911.4195459,2013-04-22
"2025",-979939.67808015,-2430761.13490091,-4365189.74399527,-6299618.35308962,-12102904.1803727,2013-04-23
"2026",-929890.123674789,-2380866.55251449,-4315501.79096743,-6250137.02942038,-12054042.7447792,2013-04-24
"2027",-883314.649695775,-2334291.07853548,-4268926.31698842,-6203561.55544136,-12007467.2708002,2013-04-25
"2028",-840910.073554758,-2289036.4276434,-4219871.56642825,-6150706.70521311,-11943212.1215677,2013-04-26
"2029",-802424.422211373,-2245642.85057593,-4169934.08839535,-6094225.32621477,-11867099.039673,2013-04-29
"2030",-777363.336135889,-2224368.9103561,-4153709.67598304,-6083050.44160999,-11871072.7384908,2013-04-30
"2031",-759409.746602184,-2205875.41877496,-4134496.31500532,-6063117.21123569,-11848979.8999268,2013-05-01
"2032",-756562.870767472,-2203000.09266427,-4131583.05519334,-6060166.0177224,-11845914.9053096,2013-05-02
"2033",-753655.46730342,-2200743.052637,-4130193.16641512,-6059643.28019323,-11847993.6215276,2013-05-03
"2034",-749464.078015195,-2195895.35618257,-4124470.39373907,-6053045.43129557,-11838770.5439651,2013-05-06
"2035",-738485.113008163,-2177907.65957357,-4097137.72166077,-6016367.78374798,-11774057.9700096,2013-05-07
"2036",-725277.742061515,-2169736.38061953,-4095681.23203022,-6021626.08344091,-11799460.637673,2013-05-08
"2037",-699375.161757323,-2145854.55095488,-4074493.73655161,-6003132.92214835,-11789050.4789386,2013-05-09
"2038",-662941.776993621,-2110794.31042146,-4041264.35499191,-5971734.39956237,-11763144.5332737,2013-05-10
"2039",-638443.123562227,-2086295.65699007,-4016765.70156052,-5947235.74613097,-11738645.8798423,2013-05-13
"2040",-626997.378424749,-2086259.28349818,-4031941.82359609,-5977624.363694,-11814671.9839877,2013-05-14
"2041",-600472.862068739,-2057152.27034338,-3999391.48137624,-5941630.6924091,-11768348.3255077,2013-05-15
"2042",-571238.98912755,-2026247.68282698,-3966259.27442622,-5906270.86602546,-11726305.6408232,2013-05-16
"2043",-553473.771889453,-2006430.46353688,-3943706.05240012,-5880981.64126336,-11692808.4078531,2013-05-17
"2044",-536092.375091883,-1991214.3585074,-3931377.00306143,-5871539.64761546,-11692027.5812776,2013-05-21
"2045",-519903.012797896,-1970520.88147308,-3904678.03970667,-5838835.19794025,-11641306.672641,2013-05-22
"2046",-527245.287540629,-1982092.0677045,-3921887.77458965,-5861683.48147481,-11681070.6021303,2013-05-23
"2047",-563927.265995198,-2040966.33263707,-4010351.75482622,-5979737.17701538,-11887893.4435829,2013-05-24
